id,year,month,day,date,gf.top,gf.side,hf.top,hf.side,gf.top.ibuttons,gf.side.ibuttons,hf.top.ibuttons,hf.side.ibuttons
847,2017,12,11,2017-12-11,NA,NA,NA,NA,0,30,0,0
848,2017,12,12,2017-12-12,NA,NA,NA,NA,0,30,0,0
849,2017,12,13,2017-12-13,NA,NA,NA,NA,0,30,0,0
850,2017,12,14,2017-12-14,NA,NA,NA,NA,0,30,0,0
851,2017,12,15,2017-12-15,NA,NA,NA,NA,0,30,30,30
852,2017,12,16,2017-12-16,NA,NA,NA,NA,0,60,10,10
853,2017,12,17,2017-12-17,NA,NA,NA,NA,0,30,20,20
854,2017,12,18,2017-12-18,NA,NA,NA,NA,0,30,10,10
855,2017,12,19,2017-12-19,NA,NA,NA,NA,0,40,0,0
856,2017,12,20,2017-12-20,NA,NA,NA,NA,10,30,20,20
857,2017,12,21,2017-12-21,NA,NA,40,50,0,30,10,10
858,2017,12,22,2017-12-22,NA,NA,40,50,0,30,20,20
859,2017,12,23,2017-12-23,NA,NA,NA,NA,0,30,20,20
860,2017,12,24,2017-12-24,NA,NA,NA,NA,0,30,20,20
861,2017,12,25,2017-12-25,NA,NA,NA,NA,0,20,20,20
862,2017,12,26,2017-12-26,NA,NA,NA,NA,0,0,20,20
863,2017,12,27,2017-12-27,NA,NA,NA,NA,0,20,20,20
864,2017,12,28,2017-12-28,NA,NA,NA,NA,0,30,20,20
865,2017,12,29,2017-12-29,NA,NA,NA,NA,0,30,30,30
866,2017,12,30,2017-12-30,NA,NA,NA,NA,0,30,30,90
867,2017,12,31,2017-12-31,NA,NA,NA,NA,0,30,0,10
868,2018,1,1,2018-01-01,NA,NA,NA,NA,0,20,20,20
869,2018,1,2,2018-01-02,NA,NA,NA,NA,0,20,10,10
870,2018,1,3,2018-01-03,NA,NA,50,50,0,30,0,0
871,2018,1,4,2018-01-04,NA,NA,NA,NA,0,40,20,20
872,2018,1,5,2018-01-05,NA,NA,NA,NA,0,40,20,20
873,2018,1,6,2018-01-06,NA,NA,NA,NA,0,70,30,40
874,2018,1,7,2018-01-07,NA,NA,NA,NA,0,40,20,40
875,2018,1,8,2018-01-08,NA,NA,50,60,0,50,0,0
876,2018,1,9,2018-01-09,NA,NA,50,60,0,30,0,0
877,2018,1,10,2018-01-10,NA,NA,50,60,0,60,30,100
878,2018,1,11,2018-01-11,NA,NA,50,60,0,60,30,100
879,2018,1,12,2018-01-12,NA,NA,50,60,0,30,30,30
880,2018,1,13,2018-01-13,NA,NA,50,60,0,30,30,30
881,2018,1,14,2018-01-14,NA,NA,50,60,0,30,30,30
882,2018,1,15,2018-01-15,NA,NA,50,60,0,60,30,30
883,2018,1,16,2018-01-16,NA,75,50,60,0,50,30,30
884,2018,1,17,2018-01-17,NA,75,50,60,0,60,20,20
885,2018,1,18,2018-01-18,NA,NA,50,60,0,50,30,30
886,2018,1,19,2018-01-19,NA,NA,50,60,0,30,20,20
887,2018,1,20,2018-01-20,NA,NA,50,60,0,60,30,30
888,2018,1,21,2018-01-21,NA,NA,50,60,0,50,30,30
889,2018,1,22,2018-01-22,NA,NA,50,60,0,40,30,30
890,2018,1,23,2018-01-23,NA,NA,50,60,0,60,30,30
891,2018,1,24,2018-01-24,NA,NA,50,60,0,40,30,30
892,2018,1,25,2018-01-25,NA,NA,50,60,0,40,30,30
893,2018,1,26,2018-01-26,NA,NA,50,60,0,40,30,30
894,2018,1,27,2018-01-27,NA,70,45,55,0,30,30,30
895,2018,1,28,2018-01-28,NA,70,50,60,0,40,30,30
896,2018,1,29,2018-01-29,NA,70,50,NA,0,30,30,30
897,2018,1,30,2018-01-30,NA,70,50,NA,0,30,30,30
898,2018,1,31,2018-01-31,NA,70,50,NA,0,30,30,30
899,2018,2,1,2018-02-01,NA,70,50,NA,0,30,30,70
900,2018,2,2,2018-02-02,NA,70,50,NA,0,30,30,30
901,2018,2,3,2018-02-03,NA,70,50,NA,0,40,30,30
902,2018,2,4,2018-02-04,NA,70,50,NA,0,30,30,30
903,2018,2,5,2018-02-05,NA,70,50,NA,0,30,30,30
904,2018,2,6,2018-02-06,NA,70,50,NA,0,30,30,30
905,2018,2,7,2018-02-07,NA,70,50,NA,0,50,30,30
906,2018,2,8,2018-02-08,NA,70,50,NA,0,40,30,30
907,2018,2,9,2018-02-09,NA,65,50,65,0,40,30,30
908,2018,2,10,2018-02-10,NA,65,50,65,0,30,20,20
909,2018,2,11,2018-02-11,NA,70,50,65,0,30,30,30
910,2018,2,12,2018-02-12,NA,70,50,65,0,30,0,0
911,2018,2,13,2018-02-13,NA,70,50,65,0,30,0,20
912,2018,2,14,2018-02-14,NA,70,50,60,0,40,0,10
913,2018,2,15,2018-02-15,NA,70,50,60,0,30,10,10
914,2018,2,16,2018-02-16,NA,70,50,60,0,30,30,30
915,2018,2,17,2018-02-17,NA,70,50,60,0,20,0,0
916,2018,2,18,2018-02-18,NA,70,50,75,0,30,0,0
917,2018,2,19,2018-02-19,NA,70,50,70,0,30,20,20
918,2018,2,20,2018-02-20,NA,70,50,70,0,50,0,0
919,2018,2,21,2018-02-21,NA,NA,50,75,0,30,0,0
920,2018,2,22,2018-02-22,NA,NA,50,75,0,40,20,20
921,2018,2,23,2018-02-23,NA,NA,50,75,0,30,10,10
922,2018,2,24,2018-02-24,NA,NA,50,80,0,40,20,20
923,2018,2,25,2018-02-25,NA,75,50,80,0,50,10,10
924,2018,2,26,2018-02-26,NA,NA,50,80,0,30,10,40
925,2018,2,27,2018-02-27,NA,NA,50,85,10,50,20,40
926,2018,2,28,2018-02-28,NA,70,50,85,0,30,0,30
927,2018,3,1,2018-03-01,NA,NA,50,85,0,50,0,10
928,2018,3,2,2018-03-02,NA,70,50,80,0,40,0,0
929,2018,3,3,2018-03-03,NA,NA,50,80,0,40,10,10
930,2018,3,4,2018-03-04,NA,NA,50,90,0,40,0,20
931,2018,3,5,2018-03-05,NA,NA,50,90,0,50,20,20
932,2018,3,6,2018-03-06,NA,NA,50,90,0,40,20,20
933,2018,3,7,2018-03-07,NA,NA,50,90,0,50,20,30
934,2018,3,8,2018-03-08,NA,75,50,90,0,40,10,30
935,2018,3,9,2018-03-09,NA,70,50,85,0,40,20,20
936,2018,3,10,2018-03-10,NA,NA,55,100,0,30,0,0
937,2018,3,11,2018-03-11,NA,NA,55,100,0,50,20,20
938,2018,3,12,2018-03-12,NA,NA,55,100,0,30,0,0
939,2018,3,13,2018-03-13,NA,80,50,95,0,40,0,70
940,2018,3,14,2018-03-14,NA,80,50,95,0,50,10,30
941,2018,3,15,2018-03-15,NA,80,50,90,0,50,10,30
942,2018,3,16,2018-03-16,NA,80,50,95,10,50,10,30
943,2018,3,17,2018-03-17,NA,80,50,95,0,50,10,20
944,2018,3,18,2018-03-18,NA,80,50,90,0,50,10,20
945,2018,3,19,2018-03-19,NA,80,50,90,0,50,10,20
946,2018,3,20,2018-03-20,NA,80,50,90,0,40,10,20
947,2018,3,21,2018-03-21,NA,80,50,90,0,50,20,20
948,2018,3,22,2018-03-22,NA,80,50,90,0,40,20,20
949,2018,3,23,2018-03-23,NA,80,50,85,0,50,10,10
950,2018,3,24,2018-03-24,NA,80,50,85,0,50,10,10
951,2018,3,25,2018-03-25,NA,80,50,85,0,50,20,20
952,2018,3,26,2018-03-26,NA,80,50,85,0,50,10,10
953,2018,3,27,2018-03-27,NA,80,50,80,0,40,20,20
954,2018,3,28,2018-03-28,NA,80,50,80,0,40,10,10
955,2018,3,29,2018-03-29,NA,80,50,80,0,40,20,20
956,2018,3,30,2018-03-30,NA,80,50,80,0,40,20,20
957,2018,3,31,2018-03-31,NA,80,50,80,0,40,10,10
958,2018,4,1,2018-04-01,NA,80,50,80,0,30,10,10
959,2018,4,2,2018-04-02,NA,80,50,80,10,40,20,20
960,2018,4,3,2018-04-03,NA,75,50,80,0,40,20,20
961,2018,4,4,2018-04-04,NA,75,50,80,0,50,20,20
962,2018,4,5,2018-04-05,NA,75,50,80,0,40,10,10
963,2018,4,6,2018-04-06,NA,75,50,80,0,40,10,10
964,2018,4,7,2018-04-07,NA,75,50,80,0,30,10,10
965,2018,4,8,2018-04-08,NA,75,50,80,0,40,10,10
966,2018,4,9,2018-04-09,NA,75,50,80,0,40,10,10
967,2018,4,10,2018-04-10,NA,75,50,80,0,30,0,0
968,2018,4,11,2018-04-11,NA,75,50,80,0,40,0,0
969,2018,4,12,2018-04-12,NA,75,50,80,0,30,0,0
970,2018,4,13,2018-04-13,NA,80,50,80,0,40,0,20
971,2018,4,14,2018-04-14,NA,80,50,80,0,40,0,20
972,2018,4,15,2018-04-15,NA,80,50,80,0,30,10,10
973,2018,4,16,2018-04-16,NA,80,50,80,0,50,0,10
974,2018,4,17,2018-04-17,NA,80,50,75,0,40,0,10
975,2018,4,18,2018-04-18,NA,80,50,75,0,40,10,10
976,2018,4,19,2018-04-19,NA,80,50,80,0,40,0,10
977,2018,4,20,2018-04-20,NA,85,55,100,0,30,0,0
978,2018,4,21,2018-04-21,NA,85,55,110,0,50,0,30
979,2018,4,22,2018-04-22,NA,85,50,110,0,50,10,30
980,2018,4,23,2018-04-23,NA,85,50,110,0,40,0,20
981,2018,4,24,2018-04-24,NA,85,50,100,0,50,0,0
982,2018,4,25,2018-04-25,NA,85,50,100,0,50,0,30
983,2018,4,26,2018-04-26,NA,85,50,95,0,50,0,30
984,2018,4,27,2018-04-27,NA,85,50,95,0,50,0,70
985,2018,4,28,2018-04-28,NA,85,45,90,0,50,0,20
986,2018,4,29,2018-04-29,NA,85,45,90,0,50,0,40
987,2018,4,30,2018-04-30,NA,85,50,90,0,40,0,40
988,2018,5,1,2018-05-01,NA,85,50,90,0,30,0,0
989,2018,5,2,2018-05-02,NA,85,50,90,0,50,20,70
990,2018,5,3,2018-05-03,NA,85,50,100,0,50,20,70
991,2018,5,4,2018-05-04,NA,85,50,105,0,40,0,70
992,2018,5,5,2018-05-05,NA,85,45,95,0,30,0,30
993,2018,5,6,2018-05-06,NA,80,40,85,10,60,0,70
994,2018,5,7,2018-05-07,NA,85,45,90,0,40,0,70
995,2018,5,8,2018-05-08,NA,90,50,90,0,60,10,70
996,2018,5,9,2018-05-09,NA,85,45,90,0,60,0,70
997,2018,5,10,2018-05-10,NA,85,40,90,0,50,0,40
998,2018,5,11,2018-05-11,NA,80,40,80,0,30,0,70
999,2018,5,12,2018-05-12,NA,70,30,75,0,30,0,70
1000,2018,5,13,2018-05-13,NA,70,20,70,0,20,0,40
1001,2018,5,14,2018-05-14,NA,70,20,70,10,40,0,40
1002,2018,5,15,2018-05-15,NA,70,20,70,0,40,0,30
1003,2018,5,16,2018-05-16,NA,70,20,70,0,30,0,30
1004,2018,5,17,2018-05-17,NA,70,20,65,0,30,0,20
1005,2018,5,18,2018-05-18,NA,65,10,60,0,30,0,10
1006,2018,5,19,2018-05-19,NA,60,10,55,0,30,0,10
1007,2018,5,20,2018-05-20,NA,50,0,45,0,30,0,0
1008,2018,5,21,2018-05-21,NA,50,0,40,0,20,0,0
1009,2018,5,22,2018-05-22,NA,NA,0,30,0,20,0,0
1010,2018,5,23,2018-05-23,NA,NA,0,20,0,20,0,0
1011,2018,5,24,2018-05-24,NA,NA,0,20,0,20,0,0
1012,2018,5,25,2018-05-25,NA,NA,NA,NA,0,20,0,0
1013,2018,5,26,2018-05-26,NA,NA,NA,NA,0,20,0,0
1014,2018,5,27,2018-05-27,NA,NA,NA,NA,0,20,0,0
1015,2018,5,28,2018-05-28,NA,NA,NA,NA,0,20,0,0
1016,2018,5,29,2018-05-29,NA,NA,NA,NA,0,20,0,0
1017,2018,5,30,2018-05-30,NA,NA,NA,NA,0,0,0,0
1018,2018,5,31,2018-05-31,NA,NA,NA,NA,0,0,0,0
1019,2018,6,1,2018-06-01,NA,NA,NA,NA,0,0,0,0
1020,2018,6,2,2018-06-02,NA,NA,NA,NA,0,0,0,0
1021,2018,6,3,2018-06-03,NA,NA,NA,NA,0,0,0,0
1022,2018,6,4,2018-06-04,NA,NA,NA,NA,0,0,0,0
1023,2018,6,5,2018-06-05,NA,NA,NA,NA,0,0,0,0
1024,2018,6,6,2018-06-06,NA,NA,NA,NA,0,0,0,0
1025,2018,6,7,2018-06-07,NA,NA,NA,NA,0,0,0,0
1026,2018,6,8,2018-06-08,0,0,0,0,0,0,0,0
1027,2018,6,9,2018-06-09,0,0,0,0,0,0,0,0
1028,2018,6,10,2018-06-10,0,0,0,0,0,0,0,0
1029,2018,6,11,2018-06-11,0,0,0,0,0,0,0,0
1030,2018,6,12,2018-06-12,0,0,0,0,0,0,0,0
1031,2018,6,13,2018-06-13,0,0,0,0,0,0,0,0
1032,2018,6,14,2018-06-14,0,0,0,0,0,0,0,0
1033,2018,6,15,2018-06-15,0,0,0,0,0,0,0,0
1034,2018,6,16,2018-06-16,0,0,0,0,0,0,0,0
1035,2018,6,17,2018-06-17,0,0,0,0,0,0,0,0
1036,2018,6,18,2018-06-18,0,0,0,0,0,0,0,0
1037,2018,6,19,2018-06-19,0,0,0,0,0,0,0,0
1038,2018,6,20,2018-06-20,0,0,0,0,0,0,0,0
1039,2018,6,21,2018-06-21,0,0,0,0,0,0,0,0
1040,2018,6,22,2018-06-22,0,0,0,0,0,0,0,0
1041,2018,6,23,2018-06-23,0,0,0,0,0,0,0,0
1042,2018,6,24,2018-06-24,0,0,0,0,0,0,0,0
1043,2018,6,25,2018-06-25,0,0,0,0,0,0,0,0
1044,2018,6,26,2018-06-26,0,0,0,0,0,0,0,0
1045,2018,6,27,2018-06-27,0,0,0,0,0,0,0,0
1046,2018,6,28,2018-06-28,0,0,0,0,0,0,0,0
1047,2018,6,29,2018-06-29,0,0,0,0,0,0,0,0
1048,2018,6,30,2018-06-30,0,0,0,0,0,0,0,0
1049,2018,7,1,2018-07-01,0,0,0,0,0,0,0,0
1050,2018,7,2,2018-07-02,0,0,0,0,0,0,0,0
1051,2018,7,3,2018-07-03,0,0,0,0,0,0,0,0
1052,2018,7,4,2018-07-04,0,0,0,0,0,0,0,0
1053,2018,7,5,2018-07-05,0,0,0,0,0,0,0,0
1054,2018,7,6,2018-07-06,0,0,0,0,0,0,0,0
1055,2018,7,7,2018-07-07,0,0,0,0,0,0,0,0
1056,2018,7,8,2018-07-08,0,0,0,0,0,0,0,0
1057,2018,7,9,2018-07-09,0,0,0,0,0,0,0,0
1058,2018,7,10,2018-07-10,0,0,0,0,0,0,0,0
1059,2018,7,11,2018-07-11,0,0,0,0,0,0,0,0
1060,2018,7,12,2018-07-12,0,0,0,0,0,0,0,0
1061,2018,7,13,2018-07-13,0,0,0,0,0,0,0,0
1062,2018,7,14,2018-07-14,0,0,0,0,0,0,0,0
1063,2018,7,15,2018-07-15,0,0,0,0,0,0,0,0
1064,2018,7,16,2018-07-16,0,0,0,0,0,0,0,0
1065,2018,7,17,2018-07-17,0,0,0,0,0,0,0,0
1066,2018,7,18,2018-07-18,0,0,0,0,0,0,0,0
1067,2018,7,19,2018-07-19,0,0,0,0,0,0,0,0
1068,2018,7,20,2018-07-20,0,0,0,0,0,0,0,0
1069,2018,7,21,2018-07-21,0,0,0,0,0,0,0,0
1070,2018,7,22,2018-07-22,0,0,0,0,0,0,0,0
1071,2018,7,23,2018-07-23,0,0,0,0,0,0,0,0
1072,2018,7,24,2018-07-24,0,0,0,0,0,0,0,0
1073,2018,7,25,2018-07-25,0,0,0,0,0,0,0,0
1074,2018,7,26,2018-07-26,0,0,0,0,0,0,0,0
1075,2018,7,27,2018-07-27,0,0,0,0,0,0,0,0
1076,2018,7,28,2018-07-28,0,0,0,0,0,0,0,0
1077,2018,7,29,2018-07-29,0,0,0,0,0,0,0,0
1078,2018,7,30,2018-07-30,0,0,0,0,0,0,0,0
1079,2018,7,31,2018-07-31,0,0,0,0,0,0,0,0
1080,2018,8,1,2018-08-01,0,0,0,0,0,0,0,0
1081,2018,8,2,2018-08-02,0,0,0,0,0,0,0,0
1082,2018,8,3,2018-08-03,0,0,0,0,0,0,0,0
1083,2018,8,4,2018-08-04,0,0,0,0,0,0,0,0
1084,2018,8,5,2018-08-05,0,0,0,0,0,0,0,0
1085,2018,8,6,2018-08-06,0,0,0,0,0,0,0,0
1086,2018,8,7,2018-08-07,0,0,0,0,0,0,0,0
1087,2018,8,8,2018-08-08,0,0,0,0,0,0,0,0
1088,2018,8,9,2018-08-09,0,0,0,0,0,0,0,0
1089,2018,8,10,2018-08-10,0,0,0,0,0,0,0,0
1090,2018,8,11,2018-08-11,0,0,0,0,0,0,0,0
1091,2018,8,12,2018-08-12,0,0,0,0,0,0,0,0
1092,2018,8,13,2018-08-13,0,0,0,0,0,0,0,0
1093,2018,8,14,2018-08-14,0,0,0,0,0,0,0,0
1094,2018,8,15,2018-08-15,0,0,0,0,0,0,0,0
1095,2018,8,16,2018-08-16,0,0,0,0,0,0,0,0
1096,2018,8,17,2018-08-17,0,0,0,0,0,0,0,0
1097,2018,8,18,2018-08-18,0,0,0,0,0,0,0,0
1098,2018,8,19,2018-08-19,0,0,0,0,0,0,0,0
1099,2018,8,20,2018-08-20,0,0,0,0,0,0,0,0
1100,2018,8,21,2018-08-21,0,0,0,0,0,0,0,0
1101,2018,8,22,2018-08-22,0,0,0,0,0,0,0,0
1102,2018,8,23,2018-08-23,0,0,0,0,0,0,0,0
1103,2018,8,24,2018-08-24,0,0,0,0,0,0,0,0
1104,2018,8,25,2018-08-25,0,0,0,0,0,0,0,0
1105,2018,8,26,2018-08-26,0,0,0,0,0,0,0,0
1106,2018,8,27,2018-08-27,0,0,0,0,0,0,0,0
1107,2018,8,28,2018-08-28,0,0,0,0,0,0,0,0
1108,2018,8,29,2018-08-29,0,0,0,0,0,0,0,0
1109,2018,8,30,2018-08-30,0,0,0,0,0,0,0,0
1110,2018,8,31,2018-08-31,0,0,0,0,0,0,0,0
1111,2018,9,1,2018-09-01,0,0,0,0,0,0,0,0
1112,2018,9,2,2018-09-02,0,0,0,0,0,0,0,0
1113,2018,9,3,2018-09-03,0,0,0,0,0,0,0,0
1114,2018,9,4,2018-09-04,0,0,0,0,0,0,0,0
1115,2018,9,5,2018-09-05,0,0,0,0,0,0,0,0
1116,2018,9,6,2018-09-06,0,0,0,0,0,0,0,0
1117,2018,9,7,2018-09-07,0,0,0,0,0,0,0,0
1118,2018,9,8,2018-09-08,0,0,0,0,0,0,0,0
1119,2018,9,9,2018-09-09,0,0,0,0,0,0,0,0
1120,2018,9,10,2018-09-10,0,0,0,0,0,0,0,0
1121,2018,9,11,2018-09-11,0,0,0,0,0,0,0,0
1122,2018,9,12,2018-09-12,0,0,0,0,0,0,0,0
1123,2018,9,13,2018-09-13,0,0,0,0,0,0,0,0
1124,2018,9,14,2018-09-14,0,0,0,0,0,0,0,0
1125,2018,9,15,2018-09-15,0,0,0,0,0,0,0,0
1126,2018,9,16,2018-09-16,0,0,0,0,0,0,0,0
1127,2018,9,17,2018-09-17,0,0,0,0,0,0,0,0
1128,2018,9,18,2018-09-18,0,0,0,0,0,0,0,0
1129,2018,9,19,2018-09-19,0,0,0,0,0,0,0,0
1130,2018,9,20,2018-09-20,0,0,0,0,0,0,0,0
1131,2018,9,21,2018-09-21,0,0,0,0,0,0,0,0
1132,2018,9,22,2018-09-22,0,0,0,0,0,0,0,0
1133,2018,9,23,2018-09-23,0,0,0,0,0,0,0,0
1134,2018,9,24,2018-09-24,0,0,0,0,0,0,0,0
1135,2018,9,25,2018-09-25,0,20,NA,NA,0,0,0,0
1136,2018,9,26,2018-09-26,0,5,NA,NA,0,0,0,0
1137,2018,9,27,2018-09-27,0,5,NA,NA,0,0,0,0
1138,2018,9,28,2018-09-28,0,5,NA,NA,0,0,0,0
1139,2018,9,29,2018-09-29,0,5,NA,NA,0,0,0,0
1140,2018,9,30,2018-09-30,0,0,NA,NA,0,0,0,0
1141,2018,10,1,2018-10-01,0,0,NA,NA,0,0,0,0
1142,2018,10,2,2018-10-02,0,0,NA,NA,0,0,0,0
1143,2018,10,3,2018-10-03,0,0,NA,NA,0,0,0,0
1144,2018,10,4,2018-10-04,0,0,NA,NA,0,0,0,0
1145,2018,10,5,2018-10-05,0,0,NA,NA,0,0,0,0
1146,2018,10,6,2018-10-06,2.5,5,NA,NA,0,0,0,0
1147,2018,10,7,2018-10-07,5,10,NA,NA,0,0,0,0
1148,2018,10,8,2018-10-08,5,10,NA,NA,0,0,0,0
1149,2018,10,9,2018-10-09,10,20,NA,NA,0,0,0,0
1150,2018,10,10,2018-10-10,10,20,NA,NA,0,0,0,0
1151,2018,10,11,2018-10-11,10,20,NA,NA,0,0,0,0
1152,2018,10,12,2018-10-12,10,20,NA,NA,0,0,0,0
1153,2018,10,13,2018-10-13,10,20,NA,NA,0,0,0,0
1154,2018,10,14,2018-10-14,10,15,NA,NA,0,0,0,0
1155,2018,10,15,2018-10-15,10,17.3,NA,NA,0,0,0,0
1156,2018,10,16,2018-10-16,10,17.3,NA,NA,0,0,0,0
1157,2018,10,17,2018-10-17,10,17.3,NA,NA,0,0,0,0
1158,2018,10,18,2018-10-18,10,17.3,NA,NA,0,0,0,0
1159,2018,10,19,2018-10-19,10,17.3,NA,NA,0,0,0,0
1160,2018,10,20,2018-10-20,10,17.3,NA,NA,10,10,10,10
1161,2018,10,21,2018-10-21,10,17.3,NA,NA,0,0,0,0
1162,2018,10,22,2018-10-22,10,17.3,NA,NA,0,0,0,0
1163,2018,10,23,2018-10-23,10,17.3,NA,NA,0,0,0,0
1164,2018,10,24,2018-10-24,10,17.3,NA,NA,0,0,0,0
1165,2018,10,25,2018-10-25,10,17.3,NA,NA,0,0,0,0
1166,2018,10,26,2018-10-26,10,17.3,NA,NA,0,0,0,0
1167,2018,10,27,2018-10-27,10,17.3,NA,NA,0,0,0,0
1168,2018,10,28,2018-10-28,10,21.7,NA,NA,0,0,0,0
1169,2018,10,29,2018-10-29,10,21.7,NA,NA,0,0,0,0
1170,2018,10,30,2018-10-30,10,21.7,NA,NA,0,0,0,0
1171,2018,10,31,2018-10-31,25,34.6,NA,NA,0,10,0,0
1172,2018,11,1,2018-11-01,25,34.6,NA,NA,0,10,0,0
1173,2018,11,2,2018-11-02,25,34.6,NA,NA,0,0,0,0
1174,2018,11,3,2018-11-03,15,34.6,NA,NA,0,0,0,0
1175,2018,11,4,2018-11-04,15,34.6,NA,NA,0,0,0,0
1176,2018,11,5,2018-11-05,15,34.6,NA,NA,0,0,0,0
1177,2018,11,6,2018-11-06,15,30.3,NA,NA,0,0,0,0
1178,2018,11,7,2018-11-07,15,30.3,NA,NA,0,0,0,0
1179,2018,11,8,2018-11-08,15,30.3,NA,NA,0,0,0,0
1180,2018,11,9,2018-11-09,15,30.3,NA,NA,0,0,0,0
1181,2018,11,10,2018-11-10,15,30.3,NA,NA,0,0,0,0
1182,2018,11,11,2018-11-11,NA,NA,NA,NA,0,0,0,0
1183,2018,11,12,2018-11-12,NA,NA,NA,NA,0,0,0,0
1184,2018,11,13,2018-11-13,NA,NA,NA,NA,0,10,10,10
1185,2018,11,14,2018-11-14,NA,NA,NA,NA,0,20,0,30
1186,2018,11,15,2018-11-15,NA,NA,NA,NA,0,10,0,0
1187,2018,11,16,2018-11-16,15,30.3,NA,NA,0,20,20,20
1188,2018,11,17,2018-11-17,15,34.6,NA,NA,0,0,10,10
1189,2018,11,18,2018-11-18,NA,NA,NA,NA,0,0,10,10
1190,2018,11,19,2018-11-19,NA,NA,NA,NA,0,0,0,0
1191,2018,11,20,2018-11-20,NA,NA,NA,NA,10,20,10,20
1192,2018,11,21,2018-11-21,NA,NA,NA,NA,0,10,10,20
1193,2018,11,22,2018-11-22,15,39,NA,NA,0,10,20,20
1194,2018,11,23,2018-11-23,15,39,NA,NA,0,10,10,30
1195,2018,11,24,2018-11-24,15,39,NA,NA,0,20,0,20
1196,2018,11,25,2018-11-25,NA,NA,NA,NA,0,0,10,10
1197,2018,11,26,2018-11-26,NA,NA,NA,NA,0,10,10,20
1198,2018,11,27,2018-11-27,NA,NA,NA,NA,10,20,0,0
1199,2018,11,28,2018-11-28,NA,NA,NA,NA,0,20,20,20
1200,2018,11,29,2018-11-29,NA,NA,NA,NA,0,0,0,0
1201,2018,11,30,2018-11-30,NA,NA,NA,NA,0,30,10,20
1202,2018,12,1,2018-12-01,NA,NA,NA,NA,0,10,10,30
1203,2018,12,2,2018-12-02,NA,NA,NA,NA,0,20,0,0
1204,2018,12,3,2018-12-03,NA,NA,NA,NA,0,20,0,0
1205,2018,12,4,2018-12-04,NA,NA,NA,NA,0,0,10,20
1206,2018,12,5,2018-12-05,NA,NA,NA,NA,0,20,30,30
1207,2018,12,6,2018-12-06,NA,NA,NA,NA,0,20,10,10
1208,2018,12,7,2018-12-07,NA,NA,NA,NA,10,10,0,0
1209,2018,12,8,2018-12-08,30,43.3,NA,NA,0,0,10,10
1210,2018,12,9,2018-12-09,NA,NA,NA,NA,0,10,10,20
1211,2018,12,10,2018-12-10,NA,NA,NA,NA,10,30,10,20
1212,2018,12,11,2018-12-11,NA,NA,NA,NA,10,20,20,20
1213,2018,12,12,2018-12-12,NA,NA,NA,NA,0,30,20,20
1214,2018,12,13,2018-12-13,NA,NA,NA,NA,0,0,0,30
1215,2018,12,14,2018-12-14,NA,NA,NA,NA,0,10,10,10
1216,2018,12,15,2018-12-15,NA,NA,NA,NA,0,20,30,30
1217,2018,12,16,2018-12-16,20,43.3,NA,NA,0,20,10,10
1218,2018,12,17,2018-12-17,20,43.3,NA,NA,0,10,20,20
1219,2018,12,18,2018-12-18,20,43.3,NA,NA,20,20,0,0
1220,2018,12,19,2018-12-19,20,43.3,NA,NA,0,20,0,0
1221,2018,12,20,2018-12-20,20,43.3,NA,NA,0,0,10,40
1222,2018,12,21,2018-12-21,20,43.3,NA,NA,0,10,20,20
1223,2018,12,22,2018-12-22,20,43.3,NA,NA,0,20,10,40
1224,2018,12,23,2018-12-23,20,43.3,NA,NA,0,0,20,30
1225,2018,12,24,2018-12-24,20,43.3,NA,NA,0,10,20,20
1226,2018,12,25,2018-12-25,20,43.3,NA,NA,0,20,10,10
1227,2018,12,26,2018-12-26,20,43.3,NA,NA,0,10,10,30
1228,2018,12,27,2018-12-27,20,43.3,NA,NA,0,30,10,20
1229,2018,12,28,2018-12-28,20,43.3,NA,NA,0,10,10,30
1230,2018,12,29,2018-12-29,20,43.3,NA,NA,0,20,20,30
1231,2018,12,30,2018-12-30,20,43.3,NA,NA,0,30,20,20
1232,2018,12,31,2018-12-31,20,43.3,NA,NA,0,10,10,30
1233,2019,1,1,2019-01-01,20,43.3,NA,NA,0,10,10,10
1234,2019,1,2,2019-01-02,20,43.3,NA,NA,0,20,0,0
1235,2019,1,3,2019-01-03,20,43.3,NA,NA,0,10,10,40
1236,2019,1,4,2019-01-04,NA,NA,NA,NA,0,30,0,20
1237,2019,1,5,2019-01-05,NA,NA,NA,NA,0,20,10,60
1238,2019,1,6,2019-01-06,NA,NA,NA,NA,0,10,10,30
1239,2019,1,7,2019-01-07,NA,NA,NA,NA,0,20,0,10
1240,2019,1,8,2019-01-08,NA,NA,NA,NA,0,20,10,10
1241,2019,1,9,2019-01-09,NA,NA,NA,NA,0,30,30,90
1242,2019,1,10,2019-01-10,NA,NA,NA,NA,0,0,0,0
1243,2019,1,11,2019-01-11,NA,NA,NA,NA,0,20,0,30
1244,2019,1,12,2019-01-12,NA,NA,NA,NA,0,20,30,60
1245,2019,1,13,2019-01-13,NA,NA,NA,NA,0,30,20,60
1246,2019,1,14,2019-01-14,NA,NA,NA,NA,0,20,20,30
1247,2019,1,15,2019-01-15,NA,NA,NA,NA,0,20,20,60
1248,2019,1,16,2019-01-16,NA,NA,NA,NA,0,60,10,30
1249,2019,1,17,2019-01-17,NA,NA,NA,NA,20,30,10,10
