"id","year","month","day","date","gf.top","gf.side","hf.top","hf.side"
2666,2022,12,4,2022-12-04,NA,NA,25,46.5069409901166
2667,2022,12,5,2022-12-05,NA,NA,25,46.5069409901166
2668,2022,12,6,2022-12-06,NA,NA,25,46.5069409901166
2669,2022,12,7,2022-12-07,NA,NA,28.3333333333333,48.4410059845478
2670,2022,12,8,2022-12-08,NA,NA,31.6666666666667,50.3750709789791
2671,2022,12,9,2022-12-09,NA,NA,35,52.3091359734104
2672,2022,12,10,2022-12-10,NA,NA,35,52.3091359734104
2673,2022,12,11,2022-12-11,NA,NA,35,52.3091359734104
2674,2022,12,12,2022-12-12,NA,NA,35,52.3091359734104
2675,2022,12,13,2022-12-13,NA,NA,35,52.3091359734104
2676,2022,12,14,2022-12-14,NA,NA,35,52.3091359734104
2677,2022,12,15,2022-12-15,NA,NA,35,52.3091359734104
2678,2022,12,16,2022-12-16,NA,NA,35,52.3091359734104
2679,2022,12,17,2022-12-17,NA,NA,35,52.3091359734104
2680,2022,12,18,2022-12-18,NA,NA,35,52.3091359734104
2681,2022,12,19,2022-12-19,NA,NA,35,52.3091359734104
2682,2022,12,20,2022-12-20,NA,NA,35,52.3091359734104
2683,2022,12,21,2022-12-21,NA,NA,35,52.3091359734104
2684,2022,12,22,2022-12-22,NA,NA,35,52.3091359734104
2685,2022,12,23,2022-12-23,NA,NA,35,52.3091359734104
2686,2022,12,24,2022-12-24,NA,NA,35,52.3091359734104
2687,2022,12,25,2022-12-25,NA,NA,35,52.3091359734104
2688,2022,12,26,2022-12-26,NA,NA,35,52.3091359734104
2689,2022,12,27,2022-12-27,NA,NA,35,52.3091359734104
2690,2022,12,28,2022-12-28,NA,NA,35,52.3091359734104
2691,2022,12,29,2022-12-29,NA,NA,35,52.3091359734104
2692,2022,12,30,2022-12-30,NA,NA,36.25,53.0344103463221
2693,2022,12,31,2022-12-31,NA,NA,37.5,53.7596847192338
2694,2023,1,1,2023-01-01,NA,NA,38.75,75.6272066985719
2695,2023,1,2,2023-01-02,NA,NA,40,76.4283726682072
2696,2023,1,3,2023-01-03,NA,NA,40,76.4283726682072
2697,2023,1,4,2023-01-04,NA,NA,40,76.4283726682072
2698,2023,1,5,2023-01-05,NA,NA,40,76.4283726682072
2699,2023,1,6,2023-01-06,NA,NA,40,76.4283726682072
2700,2023,1,7,2023-01-07,NA,NA,40,76.4283726682072
2701,2023,1,8,2023-01-08,NA,NA,40,76.4283726682072
2702,2023,1,9,2023-01-09,NA,NA,40,76.4283726682072
2703,2023,1,10,2023-01-10,NA,NA,40.9090909090909,77.0110388279419
2704,2023,1,11,2023-01-11,NA,NA,41.8181818181818,77.5937049876766
2705,2023,1,12,2023-01-12,NA,NA,42.7272727272727,78.1763711474113
2706,2023,1,13,2023-01-13,NA,NA,43.6363636363636,78.7590373071461
2707,2023,1,14,2023-01-14,NA,NA,44.5454545454545,79.3417034668808
2708,2023,1,15,2023-01-15,NA,NA,45.4545454545455,79.9243696266155
2709,2023,1,16,2023-01-16,NA,NA,46.3636363636364,80.5070357863502
2710,2023,1,17,2023-01-17,NA,NA,47.2727272727273,81.0897019460849
2711,2023,1,18,2023-01-18,NA,NA,48.1818181818182,81.6723681058197
2712,2023,1,19,2023-01-19,NA,NA,49.0909090909091,82.2550342655544
2713,2023,1,20,2023-01-20,NA,NA,50,82.8377004252891
2714,2023,1,21,2023-01-21,NA,NA,50,82.8377004252891
2715,2023,1,22,2023-01-22,NA,NA,50,82.8377004252891
2716,2023,1,23,2023-01-23,NA,NA,50,82.8377004252891
2717,2023,1,24,2023-01-24,NA,NA,50,82.8377004252891
2718,2023,1,25,2023-01-25,NA,NA,50,82.8377004252891
2719,2023,1,26,2023-01-26,NA,NA,65,92.451692060912
2720,2023,1,27,2023-01-27,NA,NA,70,95.656355939453
2721,2023,1,28,2023-01-28,NA,NA,70,95.656355939453
2722,2023,1,29,2023-01-29,NA,NA,70,95.656355939453
2723,2023,1,30,2023-01-30,NA,NA,70,95.656355939453
2724,2023,1,31,2023-01-31,NA,NA,70,95.656355939453
2725,2023,2,1,2023-02-01,NA,NA,70,114.992837740577
2726,2023,2,2,2023-02-02,NA,NA,70,114.992837740577
2727,2023,2,3,2023-02-03,NA,NA,70,114.992837740577
2728,2023,2,4,2023-02-04,NA,NA,70,114.992837740577
2729,2023,2,5,2023-02-05,NA,NA,70,114.992837740577
2730,2023,2,6,2023-02-06,NA,NA,70,114.992837740577
2731,2023,2,7,2023-02-07,NA,NA,70,114.992837740577
2732,2023,2,8,2023-02-08,NA,NA,75,118.530788241466
2733,2023,2,9,2023-02-09,NA,NA,75,118.530788241466
2734,2023,2,10,2023-02-10,NA,NA,75,118.530788241466
2735,2023,2,11,2023-02-11,NA,NA,75,118.530788241466
2736,2023,2,12,2023-02-12,NA,NA,75,118.530788241466
2737,2023,2,13,2023-02-13,NA,NA,75,118.530788241466
2738,2023,2,14,2023-02-14,NA,NA,75,118.530788241466
2739,2023,2,15,2023-02-15,NA,NA,75,118.530788241466
2740,2023,2,16,2023-02-16,NA,NA,75,118.530788241466
2741,2023,2,17,2023-02-17,NA,NA,75,118.530788241466
2742,2023,2,18,2023-02-18,NA,NA,75,118.530788241466
2743,2023,2,19,2023-02-19,NA,NA,75,118.530788241466
2744,2023,2,20,2023-02-20,NA,NA,75,118.530788241466
2745,2023,2,21,2023-02-21,NA,NA,80,122.068738742356
2746,2023,2,22,2023-02-22,NA,NA,80,122.068738742356
2747,2023,2,23,2023-02-23,NA,NA,80,122.068738742356
2748,2023,2,24,2023-02-24,NA,NA,80,122.068738742356
2749,2023,2,25,2023-02-25,NA,NA,80,122.068738742356
2750,2023,2,26,2023-02-26,NA,NA,80,122.068738742356
2751,2023,2,27,2023-02-27,NA,NA,80,122.068738742356
2752,2023,2,28,2023-02-28,NA,NA,80,122.068738742356
2753,2023,3,1,2023-03-01,NA,NA,80,141.661619587572
2754,2023,3,2,2023-03-02,NA,NA,80,141.661619587572
2755,2023,3,3,2023-03-03,NA,NA,80,141.661619587572
2756,2023,3,4,2023-03-04,NA,NA,85,146.64725114913
2757,2023,3,5,2023-03-05,NA,NA,85,146.64725114913
2758,2023,3,6,2023-03-06,NA,NA,85,146.64725114913
2759,2023,3,7,2023-03-07,NA,NA,85,146.64725114913
2760,2023,3,8,2023-03-08,NA,NA,85,146.64725114913
2761,2023,3,9,2023-03-09,NA,NA,85,146.64725114913
2762,2023,3,10,2023-03-10,NA,NA,85,146.64725114913
2763,2023,3,11,2023-03-11,NA,NA,85,146.64725114913
2764,2023,3,12,2023-03-12,NA,NA,85,146.64725114913
2765,2023,3,13,2023-03-13,NA,NA,85,146.64725114913
2766,2023,3,14,2023-03-14,NA,NA,85,146.64725114913
2767,2023,3,15,2023-03-15,NA,NA,85,146.64725114913
2768,2023,3,16,2023-03-16,NA,NA,85,146.64725114913
2769,2023,3,17,2023-03-17,NA,NA,95,156.618514272245
2770,2023,3,18,2023-03-18,NA,NA,95,156.618514272245
2771,2023,3,19,2023-03-19,NA,NA,95,156.618514272245
2772,2023,3,20,2023-03-20,NA,NA,95,156.618514272245
2773,2023,3,21,2023-03-21,NA,NA,95,156.618514272245
2774,2023,3,22,2023-03-22,NA,NA,95,156.618514272245
2775,2023,3,23,2023-03-23,NA,NA,95,156.618514272245
2776,2023,3,24,2023-03-24,NA,NA,95,156.618514272245
2777,2023,3,25,2023-03-25,NA,NA,95,156.618514272245
2778,2023,3,26,2023-03-26,NA,NA,95,156.618514272245
2779,2023,3,27,2023-03-27,NA,NA,95,156.618514272245
2780,2023,3,28,2023-03-28,NA,NA,95,156.618514272245
2781,2023,3,29,2023-03-29,NA,NA,95,156.618514272245
2782,2023,3,30,2023-03-30,NA,NA,95,156.618514272245
2783,2023,3,31,2023-03-31,NA,NA,95,156.618514272245
2784,2023,4,1,2023-04-01,NA,NA,95,154.36227411164
2785,2023,4,2,2023-04-02,NA,NA,95,154.36227411164
2786,2023,4,3,2023-04-03,NA,NA,95,154.36227411164
2787,2023,4,4,2023-04-04,NA,NA,95,154.36227411164
2788,2023,4,5,2023-04-05,NA,NA,95,154.36227411164
2789,2023,4,6,2023-04-06,NA,NA,90,149.471023471106
2790,2023,4,7,2023-04-07,NA,NA,90,149.471023471106
2791,2023,4,8,2023-04-08,NA,NA,90,149.471023471106
2792,2023,4,9,2023-04-09,NA,NA,90,149.471023471106
2793,2023,4,10,2023-04-10,NA,NA,90,149.471023471106
2794,2023,4,11,2023-04-11,NA,NA,90,149.471023471106
2795,2023,4,12,2023-04-12,NA,NA,90,149.471023471106
2796,2023,4,13,2023-04-13,NA,NA,90,149.471023471106
2797,2023,4,14,2023-04-14,NA,NA,90,149.471023471106
2798,2023,4,15,2023-04-15,NA,NA,90,149.471023471106
2799,2023,4,16,2023-04-16,NA,NA,90,149.471023471106
2800,2023,4,17,2023-04-17,NA,NA,90,149.471023471106
2801,2023,4,18,2023-04-18,NA,NA,90,149.471023471106
2802,2023,4,19,2023-04-19,NA,NA,85,144.579772830573
2803,2023,4,20,2023-04-20,NA,NA,85,144.579772830573
2804,2023,4,21,2023-04-21,NA,NA,85,144.579772830573
2805,2023,4,22,2023-04-22,NA,NA,85,144.579772830573
2806,2023,4,23,2023-04-23,NA,NA,85,144.579772830573
2807,2023,4,24,2023-04-24,NA,NA,85,144.579772830573
2808,2023,4,25,2023-04-25,NA,NA,85,144.579772830573
2809,2023,4,26,2023-04-26,NA,NA,85,144.579772830573
2810,2023,4,27,2023-04-27,NA,NA,90,149.471023471106
2811,2023,4,28,2023-04-28,NA,NA,90,149.471023471106
2812,2023,4,29,2023-04-29,NA,NA,85,144.579772830573
2813,2023,4,30,2023-04-30,NA,NA,85,144.579772830573
2814,2023,5,1,2023-05-01,NA,NA,80,166.571093294551
2815,2023,5,2,2023-05-02,NA,NA,70,151.660412737274
2816,2023,5,3,2023-05-03,NA,NA,70,151.660412737274
2817,2023,5,4,2023-05-04,NA,NA,70,151.660412737274
2818,2023,5,5,2023-05-05,NA,NA,70,151.660412737274
2819,2023,5,6,2023-05-06,NA,NA,65,144.205072458635
2820,2023,5,7,2023-05-07,NA,NA,60,136.749732179997
2821,2023,5,8,2023-05-08,NA,NA,55,129.294391901358
2822,2023,5,9,2023-05-09,NA,NA,50,121.839051622719
2823,2023,5,10,2023-05-10,NA,NA,50,121.839051622719
2824,2023,5,11,2023-05-11,NA,NA,45,114.383711344081
2825,2023,5,12,2023-05-12,NA,NA,40,106.928371065442
2826,2023,5,13,2023-05-13,NA,NA,35,99.4730307868033
2827,2023,5,14,2023-05-14,NA,NA,30,92.0176905081646
2828,2023,5,15,2023-05-15,NA,NA,25,84.5623502295259
2829,2023,5,16,2023-05-16,NA,NA,20,77.1070099508872
2830,2023,5,17,2023-05-17,NA,NA,15,69.6516696722486
2831,2023,5,18,2023-05-18,NA,NA,5,54.7409891149712
2832,2023,5,19,2023-05-19,NA,NA,NA,NA
2833,2023,5,20,2023-05-20,NA,NA,NA,NA
2834,2023,5,21,2023-05-21,NA,NA,NA,NA
2835,2023,5,22,2023-05-22,NA,NA,NA,NA
2836,2023,5,23,2023-05-23,NA,NA,NA,NA
2837,2023,5,24,2023-05-24,NA,NA,NA,NA
2838,2023,5,25,2023-05-25,NA,NA,NA,NA
2839,2023,5,26,2023-05-26,NA,NA,NA,NA
2840,2023,5,27,2023-05-27,NA,NA,NA,NA
2841,2023,5,28,2023-05-28,NA,NA,NA,NA
2842,2023,5,29,2023-05-29,NA,NA,NA,NA
2843,2023,5,30,2023-05-30,NA,NA,NA,NA
2844,2023,5,31,2023-05-31,NA,NA,NA,NA
2845,2023,6,1,2023-06-01,NA,NA,NA,NA
2846,2023,6,2,2023-06-02,NA,NA,NA,NA
2847,2023,6,3,2023-06-03,NA,NA,NA,NA
2848,2023,6,4,2023-06-04,NA,NA,NA,NA
2849,2023,6,5,2023-06-05,NA,NA,NA,NA
2850,2023,6,6,2023-06-06,NA,NA,NA,NA
2851,2023,6,7,2023-06-07,NA,NA,NA,NA
2852,2023,6,8,2023-06-08,NA,NA,NA,NA
2853,2023,6,9,2023-06-09,NA,NA,NA,NA
2854,2023,6,10,2023-06-10,NA,NA,NA,NA
2855,2023,6,11,2023-06-11,NA,NA,NA,NA
2856,2023,6,12,2023-06-12,NA,NA,NA,NA
2857,2023,6,13,2023-06-13,NA,NA,NA,NA
2858,2023,6,14,2023-06-14,NA,NA,NA,NA
2859,2023,6,15,2023-06-15,NA,NA,NA,NA
2860,2023,6,16,2023-06-16,NA,NA,NA,NA
2861,2023,6,17,2023-06-17,NA,NA,NA,NA
2862,2023,6,18,2023-06-18,NA,NA,NA,NA
2863,2023,6,19,2023-06-19,NA,NA,NA,NA
2864,2023,6,20,2023-06-20,NA,NA,NA,NA
2865,2023,6,21,2023-06-21,NA,NA,NA,NA
2866,2023,6,22,2023-06-22,NA,NA,NA,NA
2867,2023,6,23,2023-06-23,NA,NA,NA,NA
2868,2023,6,24,2023-06-24,NA,NA,NA,NA
2869,2023,6,25,2023-06-25,NA,NA,NA,NA
2870,2023,6,26,2023-06-26,NA,NA,NA,NA
2871,2023,6,27,2023-06-27,NA,NA,NA,NA
2872,2023,6,28,2023-06-28,NA,NA,NA,NA
2873,2023,6,29,2023-06-29,NA,NA,NA,NA
2874,2023,6,30,2023-06-30,NA,NA,NA,NA
2875,2023,7,1,2023-07-01,NA,NA,0,0
2876,2023,7,2,2023-07-02,NA,NA,0,0
2877,2023,7,3,2023-07-03,NA,NA,0,0
2878,2023,7,4,2023-07-04,NA,NA,0,0
2879,2023,7,5,2023-07-05,NA,NA,0,0
2880,2023,7,6,2023-07-06,NA,NA,0,0
2881,2023,7,7,2023-07-07,NA,NA,0,0
2882,2023,7,8,2023-07-08,NA,NA,0,0
2883,2023,7,9,2023-07-09,NA,NA,0,0
2884,2023,7,10,2023-07-10,NA,NA,0,0
2885,2023,7,11,2023-07-11,NA,NA,0,0
2886,2023,7,12,2023-07-12,NA,NA,0,0
2887,2023,7,13,2023-07-13,NA,NA,0,0
2888,2023,7,14,2023-07-14,NA,NA,0,0
2889,2023,7,15,2023-07-15,NA,NA,0,0
2890,2023,7,16,2023-07-16,NA,NA,0,0
2891,2023,7,17,2023-07-17,NA,NA,0,0
2892,2023,7,18,2023-07-18,NA,NA,0,0
2893,2023,7,19,2023-07-19,NA,NA,0,0
2894,2023,7,20,2023-07-20,NA,NA,0,0
2895,2023,7,21,2023-07-21,NA,NA,0,0
2896,2023,7,22,2023-07-22,NA,NA,0,0
2897,2023,7,23,2023-07-23,NA,NA,0,0
2898,2023,7,24,2023-07-24,NA,NA,0,0
2899,2023,7,25,2023-07-25,NA,NA,0,0
2900,2023,7,26,2023-07-26,NA,NA,0,0
2901,2023,7,27,2023-07-27,NA,NA,0,0
2902,2023,7,28,2023-07-28,NA,NA,0,0
2903,2023,7,29,2023-07-29,NA,NA,0,0
2904,2023,7,30,2023-07-30,NA,NA,0,0
2905,2023,7,31,2023-07-31,NA,NA,0,0
2906,2023,8,1,2023-08-01,NA,NA,NA,0
2907,2023,8,2,2023-08-02,NA,NA,NA,0
2908,2023,8,3,2023-08-03,NA,NA,NA,0
2909,2023,8,4,2023-08-04,NA,NA,NA,0
2910,2023,8,5,2023-08-05,NA,NA,NA,0
2911,2023,8,6,2023-08-06,NA,NA,NA,0
2912,2023,8,7,2023-08-07,NA,NA,NA,0
2913,2023,8,8,2023-08-08,NA,NA,NA,0
2914,2023,8,9,2023-08-09,NA,NA,NA,0
2915,2023,8,10,2023-08-10,NA,NA,NA,0
2916,2023,8,11,2023-08-11,NA,NA,NA,0
2917,2023,8,12,2023-08-12,NA,NA,NA,0
2918,2023,8,13,2023-08-13,NA,NA,NA,0
2919,2023,8,14,2023-08-14,NA,NA,NA,0
2920,2023,8,15,2023-08-15,NA,NA,NA,0
2921,2023,8,16,2023-08-16,NA,NA,NA,0
2922,2023,8,17,2023-08-17,NA,NA,NA,0
2923,2023,8,18,2023-08-18,NA,NA,NA,0
